Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,STOHL STOHL6,3860 California Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.779497,-78.781127,2024-04-21,163646,2024-04-21 01:36:18 UTC,,,,2020-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Marshall & Sons,701 Montauk Highway,,Montauk,NY,11954,,866-816-7584,E,,Public,,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,41.033696,-71.946475,2024-04-21,163945,2024-04-21 03:32:06 UTC,,,,2020-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Amagansett Village Parking Lot,Main Street,,Amagansett,NY,11954,,866-816-7584,E,,Public,,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,40.975968,-72.140007,2024-04-21,163946,2024-04-21 03:31:49 UTC,,,,2020-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Town Hall,159 Pantigo Road,,East Hampton,NY,11937,,866-816-7584,E,,Public,,,,,,,6,,,EV Connect,http://evconnect.com/,GPS,40.969547,-72.17207,2024-04-21,163947,2024-04-21 03:31:49 UTC,,,,2020-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GREECE TOWN HAL GREECE NORTH 1,1 Vince Tofany Blvd,,Rochester,NY,14612,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.25823,-77.699135,2024-04-21,164052,2024-04-21 01:28:35 UTC,,,,2020-07-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ERIE COUNTY ISLEVIEW,800 Niagara St,,Tonawanda,NY,14150,,888-758-4389,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 9:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.010323,-78.907524,2024-04-21,164077,2024-04-21 01:32:27 UTC,,,,2020-07-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIVEWELL GROUP CLUBHOUSE,1 Juniper Dr,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.60735,-73.84772,2024-04-21,164115,2024-04-21 01:36:56 UTC,,,,2020-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ERIE COUNTY BENNETT BEACH,8276 Lake Shore Rd,,Angola,NY,14006,,888-758-4389,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 9:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.658535,-79.06157,2024-04-21,164129,2024-04-21 01:32:29 UTC,,,,2020-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAVARINO COMPAN 500 SENECA 3,Myrtle St Lot Charger 3 500 Seneca Street,,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.878456,-78.85772,2024-04-21,164149,2024-04-21 01:36:50 UTC,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAVARINO COMPAN 500 SENECA 2,Myrtle St Lot Charger 2 500 Seneca Street,,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.878418,-78.85773,2024-04-21,164150,2024-04-21 01:36:50 UTC,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAVARINO COMPAN 500 SENECA 4,Myrtle St Lot Charger 4 500 Seneca Street,,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.87853,-78.8577,2024-04-21,164152,2024-04-21 01:36:49 UTC,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAVARINO COMPAN BRL 6,BRL Parking Lot 4th from building 1 South Str,,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863679,-78.868118,2024-04-21,164153,2024-04-21 01:36:49 UTC,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAVARINO COMPAN BRL 5,BRL Parking Lot 3rd from Building  1 South St,,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863697,-78.868096,2024-04-21,164154,2024-04-21 01:36:49 UTC,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HAWTHORNE RIDGE STATION 2,30 Community Way Hawthorne Ridge,,East Greenbush,NY,12061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.614979,-73.697103,2024-04-21,164156,2024-04-21 01:35:01 UTC,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAVARINO COMPAN BRL 3,"BRL Parking Lot, closest to Building 1 South",,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863736,-78.868086,2024-04-21,164157,2024-04-21 01:32:44 UTC,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAVARINO COMPAN BRL 4,BRL Parking Lot 2nd from Building 1 South Str,,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863697,-78.868064,2024-04-21,164158,2024-04-21 01:32:44 UTC,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAVARINO COMPAN BRL #1,"BRL Covered Lot, single charger 1 South Stree",,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.864134,-78.868096,2024-04-21,164159,2024-04-21 01:36:49 UTC,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Price Chopper - Tesla Supercharger,1930 Saranac Ave,,Lake Placid,NY,12946,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,44.2949886,-74.0108916,2023-07-01,164170,2023-07-14 19:41:28 UTC,P,,,2020-07-10,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Gateway Center at Bronx Terminal Market,610 Exterior St,Level 1 across from Home Depot lot near ||the Parking Customer Service Window||,Bronx,NY,10451,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.822142,-73.931128,2024-04-21,164227,2024-04-21 00:13:56 UTC,,,,2020-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,RTS ROCH TECH PK2,Rochester Tech Park Building 1 777 Elmgrove r,,Rochester,NY,14624,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.15314,-77.73457,2024-04-21,164272,2024-04-21 01:37:11 UTC,,,,2020-07-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Burger King Attica NY,130 Prospect St,,Attica,NY,14011,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,42.8713,-78.2761,2024-04-21,164375,2024-04-21 00:14:05 UTC,,,,2020-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,ERIE COUNTY EMERY,2084 Emery Rd,,South Wales,NY,14139,,888-758-4389,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 9:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.715504,-78.595665,2024-04-21,164390,2024-04-21 01:32:32 UTC,,,,2020-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Burger King Farmington NY,1238 State Route 332,Unit #967 is under repairs||,Farmington,NY,14425,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,42.972609,-77.354868,2024-04-21,164403,2024-04-21 00:14:05 UTC,,,,2020-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Burger King - LeRoy NY,134 W Main St,,Le Roy,NY,14482,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,42.978631,-78.005787,2024-04-21,164405,2024-04-21 00:11:49 UTC,,,,2020-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,BEVERWYCK STATION 2,3 Autumn Dr Beverwyck,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.657453,-73.838373,2024-04-21,164420,2024-04-21 01:36:29 UTC,,,,2020-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BEVERWYCK STATION 4,12 Hickory Dr Beverwyck,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.65928,-73.83685,2024-04-21,164421,2024-04-21 01:36:29 UTC,,,,2020-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BEVERWYCK STATION 3,10 Autumn Dr Beverwyck,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.655716,-73.83983,2024-04-21,164422,2024-04-21 01:36:13 UTC,,,,2020-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Manhattan Plaza,427 W 42nd St,,New York,NY,10036,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.759223,-73.992703,2024-04-21,164442,2024-04-21 00:30:50 UTC,,,,2019-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FOODBANK LATHAM PARKING TWO,959 Albany Shaker Rd Regional Food Bank - Lat,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.764423,-73.8144,2024-04-21,164452,2024-04-21 01:36:27 UTC,,,,2020-07-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HYDEPARK HYDE PK TOWN HA,4383 U.S. 9,,Hyde Park,NY,12538,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.790836,-73.93644,2024-04-21,164503,2024-04-21 01:35:52 UTC,,,,2020-07-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAVARINO COMPAN BRL 2,"BRL Covered Lot, dual charger 1 South Street",,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.86418,-78.86816,2024-04-21,164504,2024-04-21 01:32:44 UTC,,,,2020-07-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COUNTRY CLUB COUNTRY CLUB #1,250 Northwood Dr,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.979509,-78.718321,2024-04-21,164609,2024-04-21 01:37:41 UTC,,,,2020-07-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF GENEVA CITY HALL #1,47 Castle St,,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.867477,-76.982604,2024-04-21,164639,2024-04-21 01:33:02 UTC,,,,2020-07-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Tribeca Green,325 North End Ave,,New York,NY,10282,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.71695,-74.014948,2024-04-21,164713,2024-04-21 00:07:30 UTC,,,,2019-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,I Park - 145 W 56th St,145 West 56th Street,Underground Parking||,New York,NY,10019,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.764609,-73.979517,2024-04-21,164738,2024-04-21 00:30:49 UTC,,,,2020-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Carnegie Hill,215 E 96th St,These units are under repair.||,New York,NY,10128,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.784865,-73.948526,2024-04-21,164751,2024-04-21 00:11:48 UTC,,,,2019-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,THOMAS COLE STATION #1,218 Spring St,,Catskill,NY,12414,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.226113,-73.861255,2024-04-21,164835,2024-04-21 01:37:29 UTC,,,,2020-08-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DRYDEN STATION 1,93 E Main St,,Dryden,NY,13053,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.49164,-76.28683,2024-04-21,164859,2024-04-21 01:37:54 UTC,,,,2020-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SANTOSHI CORP STATION 1.1,412 Cornelia St,,Plattsburgh,NY,12901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.698734,-73.48811,2024-04-21,164861,2024-04-21 01:36:31 UTC,,,,2020-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SDH STATION EV STATION 1,2500 Kensington Ave,,Buffalo,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.957542,-78.769663,2024-04-21,165110,2024-04-21 01:37:58 UTC,,,,2020-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CONVENTUS CONVENTUS,1001 Main Street,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.900489,-78.868369,2024-04-21,165111,2024-04-21 01:36:11 UTC,,,,2020-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hatchet Hardware of Waterford,42 Saratoga Ave,,Waterford,NY,12188,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,42.782254,-73.696148,2024-04-21,165117,2024-04-21 04:05:10 UTC,,,,2020-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lexington-Grove West Garage,100 Main St,,White Plains,NY,10601,,914-422-1232,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,41.031464,-73.769946,2024-03-14,165161,2024-03-14 18:02:10 UTC,SG,,,2020-08-11,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free; $1.50 per hour parking rate,,,,,,,,,,false,,,,,,,,LD,false
ELEC,VOB KENSINGTON 2,15 Kensington Rd,,Bronxville,NY,10708,,888-758-4389,E,,Public,Mon 3:00pm - 12:00am; Tue 3:00pm - 12:00am; Wed 3:00pm - 12:00am; Thu 3:00pm - 12:00am; Fri 3:00pm - 12:00am; Sat 6:00am - 12:00am; Sun 6:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.942715,-73.83444,2024-04-21,165220,2024-04-21 01:38:24 UTC,,,,2020-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VOB KENSINGTON 1,15 Kensington Terrace,,Bronxville,NY,10708,,888-758-4389,E,,Public,Mon 3:00pm - 12:00am; Tue 3:00pm - 12:00am; Wed 3:00pm - 12:00am; Thu 3:00pm - 12:00am; Fri 3:00pm - 12:00am; Sat 6:00am - 12:00am; Sun 6:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.942543,-73.83441,2024-04-21,165221,2024-04-21 01:38:23 UTC,,,,2020-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,APDC ADMIN LOT PORT 1.2,106 Smith Blvd,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.626232,-73.75825,2024-04-21,165222,2024-04-21 01:38:05 UTC,,,,2020-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SUNY BROOME SUNY BROOME #1,907 Front St,,Binghamton,NY,13905,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.135483,-75.912654,2024-04-21,165223,2024-04-21 01:37:56 UTC,,,,2020-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ROCKLAND LANDNG ROCKLAND,1200 Rt 9w,,South Nyack,NY,10960,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.081534,-73.922049,2024-04-21,165270,2024-04-21 01:35:53 UTC,,,,2020-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TOWN OF BOLTON TOWN OF BOLTON1,5 Cross Street Town of Bolton,,Bolton Landing,NY,12814,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.557602,-73.657839,2024-04-21,165304,2024-04-21 01:38:27 UTC,,,,2020-08-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ERIE COUNTY SPRAGUE BROOK,9674 Foote Rd,,Glenwood,NY,14069,,888-758-4389,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 9:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.58734,-78.63811,2024-04-21,165307,2024-04-21 01:32:31 UTC,,,,2020-08-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WEST HARRISON STATION ONE,85 Lake St,,Harrison,NY,10604,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.043003,-73.74776,2024-04-21,165336,2024-04-21 01:38:27 UTC,,,,2020-08-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NYPA - Hawkins Point Visitors Center,21 Hawkins Point Rd,,Massena,NY,13662,,315-764-0226,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,GPS,44.999505,-74.797209,2024-03-14,165351,2024-03-14 18:02:10 UTC,P,,,2020-08-10,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false
ELEC,LIVEWELL GROUP 101 CATLYN CT,104 Catlyn Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.606169,-73.848641,2024-04-21,165391,2024-04-21 01:36:56 UTC,,,,2020-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIVEWELL GROUP 708 CATLYN CT,708 Catlyn Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.606503,-73.848,2024-04-21,165392,2024-04-21 01:36:55 UTC,,,,2020-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIVEWELL GROUP 101 DERZEE CT,101 Derzee Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.606556,-73.84992,2024-04-21,165393,2024-04-21 01:36:55 UTC,,,,2020-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIVEWELL GROUP 501 DERZEE CT,501 Derzee Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.60619,-73.850716,2024-04-21,165394,2024-04-21 01:36:55 UTC,,,,2020-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIVEWELL GROUP 701 ELKIN CT,701 Elkin Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.607304,-73.85,2024-04-21,165395,2024-04-21 01:36:54 UTC,,,,2020-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIVEWELL GROUP 301 ELKIN CT,301 Elkin Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.607437,-73.85094,2024-04-21,165396,2024-04-21 01:36:54 UTC,,,,2020-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIVEWELL GROUP 701 BAXTER,701 Baxter Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.608073,-73.849243,2024-04-21,165397,2024-04-21 01:36:54 UTC,,,,2020-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIVEWELL GROUP 101 BAXTER CT,101 Baxter Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.60808,-73.84867,2024-04-21,165398,2024-04-21 01:36:53 UTC,,,,2020-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIVEWELL GROUP 101 ASTOR CT,101 Astor Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.609016,-73.84676,2024-04-21,165399,2024-04-21 01:36:52 UTC,,,,2020-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIVEWELL GROUP 401 ASTOR CT,401 Astor Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.60918,-73.84738,2024-04-21,165400,2024-04-21 01:36:52 UTC,,,,2020-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PICOTTE 22 CORPORATE 4,22 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.681427,-73.76838,2024-04-21,165498,2024-04-21 01:38:56 UTC,,,,2020-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
